id,username,city,state,region,geo
4560,@JabhaSoares,Vila Velha,ES,Região Sudeste,"-20.3421870888842,-40.287803385123"
4561,@Josuan__,Gravataí,RS,Região Sul,"-29.9361751225846,-51.0166602117503"
4562,@reuberdiirr,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4563,@Bielchitos,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4564,@remiliano,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4565,@Casa50Mc,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4566,@Umildassow,Califórnia,PR,Região Sul,"-23.657053928552198,-51.3577972672389"
4567,@braphaa_,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4568,@fabyccouto,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4569,@harvardchick,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4570,@OpaNeimmm,São Gonçalo,RJ,Região Sudeste,"-22.8272756800223,-43.0637230257314"
4571,@Heinaldo_,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
4572,@JuVolpato2,São Vicente,RN,Região Nordeste,"-6.219343774692152,-36.682996437088"
4573,@micheldoceu,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
4574,@naclarat,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
4575,@altevir,Santa Barbara d'Oeste,SP,Região Sudeste,"-22.755730886976103,-47.414710025443796"
4576,@denunciar_eles,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4577,@paulinokyane,Imbituba,SC,Região Sul,"-28.228852365377,-48.6663133197714"
4578,@eitaxu_,Viçosa,RN,Região Nordeste,"-20.7563946246207,-42.874535374468714"
4579,@_bebernal,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4580,@tgmenezes,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4581,@_pedrouss,Canoas,RS,Região Sul,"-29.913238191553607,-51.186134416304995"
4582,@ThiagoKRibeiro,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4583,@milaleffa_,Gravataí,RS,Região Sul,"-29.9361751225846,-51.0166602117503"
4584,@PauloHe85636356,Santos Dumont,MG,Região Sudeste,"-21.463856763550602,-43.550247914973895"
4585,@andressahellenl,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
4586,@Iamrussa,Campo Grande,AL,Região Nordeste,"-9.95585855519422,-36.7929120262045"
4587,@biacschi,Uberlândia,MG,Região Sudeste,"-18.914602392811602,-48.2753315128239"
4588,@luwestphalll,Castro,PR,Região Sul,"-24.7895595024406,-50.011192515784394"
4589,@maia_jesss,Paraná,RN,Região Nordeste,"-6.48149734056721,-38.3110543968848"
4590,@waldickcustodio,Cabo Frio,RJ,Região Sudeste,"-22.8899182938786,-42.0289596859096"
4591,@torretowwn,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
4592,@MsfRep,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4593,@RochaTaiss,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4594,@Naddhiine,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
4595,@ClementinoIlnah,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
4596,@araujopalomaa,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4597,@CavalinhoGremio,Porto Alegre,RS,Região Sul,"-30.032731616135106,-51.2074411947153"
4598,@op_ordinarioo,Ouro Preto,MG,Região Sudeste,"-20.380045854218398,-43.51241398496121"
4599,@butzlouis,Mato Grosso,PB,Região Nordeste,"-6.541357607587661,-37.714854193824294"
4600,@michirnis,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
4601,@perronito_robys,Turiaçu,MA,Região Nordeste,"-1.6656163341492798,-45.370409790744105"
4602,@flaxiascaxias,Caxias,MA,Região Nordeste,"-4.865453832309691,-43.362095276888105"
4603,@vithorstorm,Marabá,PA,Região Norte,"-5.381150391608009,-49.1330550177814"
4604,@thiagoos26,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
4605,@Mirela_sb,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
4606,@alexandre_mello,Santo André,PB,Região Nordeste,"-7.220208844282169,-36.6316342062734"
4607,@ngadeandrade,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4608,@mulateiro,Atalaia do Norte,AM,Região Norte,"-4.367848430231899,-70.1910771857587"
4609,@AndreiaSaude,Ribeirão Preto,SP,Região Sudeste,"-21.1703919818815,-47.810275193353796"
4610,@LudmilloSilva,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4611,@joaodinizramos,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4612,@carolsenna_,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4613,@ambberwanger,Niterói,RJ,Região Sudeste,"-22.883695780715605,-43.1037394672983"
4614,@banycrf,Duque de Caxias,RJ,Região Sudeste,"-22.7862859741359,-43.3052686489186"
4615,@eoqamanda_,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4616,@VniaLuziaLoure1,São José dos Campos,SP,Região Sudeste,"-23.190034056806397,-45.8845079154405"
4617,@FlaRobSal,Florianópolis,SC,Região Sul,"-27.5954547370575,-48.5485480467415"
4618,@vergotti,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4619,@saraamiirandaa,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4620,@AntonioCGRodri,Boituva,SP,Região Sudeste,"-23.2860067881984,-47.6789793683331"
4621,@Magnocorrea1895,Colômbia,SP,Região Sudeste,"-20.177234730461198,-48.686871264128"
4622,@Mc_MagnoOficial,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4623,@biomagico,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4624,@ANDREASEIXAS38,Jundiaí,SP,Região Sudeste,"-23.185695491956395,-46.897757818589795"
4625,@mahserase,São José do Rio Preto,SP,Região Sudeste,"-20.811753130780602,-49.3761763331364"
4626,@Raquel31051,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4627,@Jeniferliira,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4628,@vtrsbck,Porto Alegre,RS,Região Sul,"-30.032731616135106,-51.2074411947153"
4629,@maricastilhosp,Porto Alegre,RS,Região Sul,"-30.032731616135106,-51.2074411947153"
4630,@fayesdunaway,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4631,@matheus_dfr,Maceió,AL,Região Nordeste,"-9.666854605479,-35.7355523147179"
4632,@calango_jh,Taguatinga,TO,Região Norte,"-12.3981037513346,-46.4346330290493"
4633,@Paulovianna__,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4634,@Diegotopgirls,São João de Meriti,RJ,Região Sudeste,"-22.8062608831173,-43.3732941906965"
4635,@o_nonato,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
4636,@matusalenial,Curitiba,PR,Região Sul,"-25.420501362396998,-49.2654676568489"
4637,@urucania_,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4638,@c__martins,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
4639,@McLima9,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
4640,@AndersonAndreto,Maringá,PR,Região Sul,"-23.4210097512809,-51.93373105595101"
4641,@staybiheo,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
4642,@joyfavacho,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
4643,@joemathsa,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
4644,@mendesvanessa_,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4645,@mandieveloso,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
4646,@Tamih19,Bequimão,MA,Região Nordeste,"-2.44952644199225,-44.790828717199105"
4647,@mariasemvoz,Piripiri,PI,Região Nordeste,"-4.27467714053959,-41.776168696890295"
4648,@geminiloka_,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
4649,@ShogunMaicon,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4650,@EricaGo60613073,São João de Meriti,RJ,Região Sudeste,"-22.8062608831173,-43.3732941906965"
4651,@maabely,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4652,@spaceycamsy,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
4653,@ebrraga,Florianópolis,SC,Região Sul,"-27.5954547370575,-48.5485480467415"
4654,@ojoseposser,Marau,RS,Região Sul,"-28.4502283512471,-52.1990785476083"
4655,@cstkethleen,Amapá,AP,Região Norte,"2.05230998800846,-50.7960443499428"
4656,@yasminssalvino,Florianópolis,SC,Região Sul,"-27.5954547370575,-48.5485480467415"
4657,@vamosdemari,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
4658,@lidiaamendola,Santo André,PB,Região Nordeste,"-7.220208844282169,-36.6316342062734"
4659,@lailavieira2009,Araruama,RJ,Região Sudeste,"-22.8701380458715,-42.3329918520826"
4660,@gabesqq,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
4661,@raonnyCRF,Itaboraí,RJ,Região Sudeste,"-22.756989900669303,-42.8642753982773"
4662,@lamarmendonca,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4663,@larissaccruz,Pelotas,RS,Região Sul,"-31.765376687186,-52.3375278592511"
4664,@lihmf7,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
4665,@_lohannaalves,Duque de Caxias,RJ,Região Sudeste,"-22.7862859741359,-43.3052686489186"
4666,@MayaraAires9,Marabá,PA,Região Norte,"-5.381150391608009,-49.1330550177814"
4667,@perfumedebianca,Novo Hamburgo,RS,Região Sul,"-29.6880280089595,-51.1332800537632"
4668,@jubrigantib,Paraná,RN,Região Nordeste,"-6.48149734056721,-38.3110543968848"
4669,@cauerodriguex,Porto Alegre,RS,Região Sul,"-30.032731616135106,-51.2074411947153"
4670,@mandscarneiro,Varginha,MG,Região Sudeste,"-21.5560568086112,-45.4368092968022"
4671,@Luzao_021,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4672,@Maryellyaps,Corumbá,MS,Região Centro-Oeste,"-19.008166122908,-57.651488276272"
4673,@sandro25demarco,Poá,SP,Região Sudeste,"-23.5337649425247,-46.347689114226895"
4674,@rhaymattoss,Niterói,RJ,Região Sudeste,"-22.883695780715605,-43.1037394672983"
4675,@Corazao_S2,Americana,SP,Região Sudeste,"-22.7378350369387,-47.333520430451095"
4676,@Keshi,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4677,@karinasamille,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
4678,@leticiaarsenio,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4679,@onlysubtil,Presidente Prudente,SP,Região Sudeste,"-22.1211168760447,-51.3929516684249"
4680,@Joanahei,Curitiba,PR,Região Sul,"-25.420501362396998,-49.2654676568489"
4681,@c_falquis,Campo Grande,AL,Região Nordeste,"-9.95585855519422,-36.7929120262045"
4682,@LucasCons,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
4683,@MarcusLisboa38,Flórida,PR,Região Sul,"-23.0851668657369,-51.954991102861996"
4684,@pvicz_,Luís Eduardo Magalhães,BA,Região Nordeste,"-12.0870303949524,-45.796616221293604"
4685,@rosaporquinha,Mineiros,GO,Região Centro-Oeste,"-17.5658347623805,-52.5540925456334"
4686,@nataliaaleal,Teresópolis,RJ,Região Sudeste,"-22.4169484543903,-42.9755602904702"
4687,@HarlanSom,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
4688,@paocomo17405250,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4689,@nozima,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
4690,@PatBulbovas,Campinas,SP,Região Sudeste,"-22.905822218783694,-47.066350129618904"
4691,@lznog_,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
4692,@SergioLopesRJ,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4693,@flaviaranhap,Macapá,AP,Região Norte,"0.034192803998319,-51.07018035360021"
4694,@republicanojr,Niterói,RJ,Região Sudeste,"-22.883695780715605,-43.1037394672983"
4695,@letticia_silvaa,Goiás,GO,Região Centro-Oeste,"-15.940846541554599,-50.143351554832"
4696,@bushflies,Lajeado,TO,Região Norte,"-9.750378676982269,-48.356864159381715"
4697,@cesmichelin,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4698,@guicohenrio,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4699,@PauloRo23554395,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4700,@meaningles11,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
4701,@carolinesofe,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
4702,@pavarini,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4703,@robsonsodre10,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4704,@schalcher01,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
4705,@freudembriagado,João Pessoa,PB,Região Nordeste,"-7.11592917061141,-34.8646960588407"
4706,@Milla_Silva9,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
4707,@BabyboyTalys,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
4708,@soufrendo,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
4709,@marah_janayna,São Gonçalo,RJ,Região Sudeste,"-22.8272756800223,-43.0637230257314"
4710,@VivyPortoo,Macaé,RJ,Região Sudeste,"-22.377294006185302,-41.7851895556933"
4711,@milvfr,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
4712,@MrGoulart,Americana,SP,Região Sudeste,"-22.7378350369387,-47.333520430451095"
4713,@beatrizdepieri1,Jaú,SP,Região Sudeste,"-22.2940556229406,-48.559601233504296"
4714,@snselos,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
4715,@VanTavares5,Guajará-Mirim,RO,Região Norte,"-10.7893309366457,-65.33003580358711"
4716,@julianamiranda0,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4717,@u_u_oliveira,Praia Grande,SP,Região Sudeste,"-24.0088591924201,-46.4124560039531"
4718,@GuusLuz,Criciúma,SC,Região Sul,"-28.6727510189599,-49.3733229307238"
4719,@jotaveex,Vitória,ES,Região Sudeste,"-20.316436299583106,-40.313497603987706"
4720,@sixwYTt,Guarujá,SP,Região Sudeste,"-23.989279535006,-46.258356884327604"
4721,@confidentgirlll,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4722,@cecigomes22,Guarujá,SP,Região Sudeste,"-23.989279535006,-46.258356884327604"
4723,@clarinhaawn,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
4724,@euodeioamarelo,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
4725,@S_Jr96,Paranaguá,PR,Região Sul,"-25.5165575464854,-48.5229462382874"
4726,@juulianadios,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4727,@overdedasmatas,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4728,@tepecocalma,Goiânia,GO,Região Centro-Oeste,"-16.6873398206412,-49.2651436320112"
4729,@marcelo7543,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4730,@MenonFox,São Caetano do Sul,SP,Região Sudeste,"-23.6233496801656,-46.5551958032548"
4731,@Marijuanaohnana,Poços de Caldas,MG,Região Sudeste,"-21.7847508927431,-46.568658274743996"
4732,@m_man_sa,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4733,@ukyos_kuo,Cuiabá,MT,Região Centro-Oeste,"-15.601845763845198,-56.098268874030296"
4734,@lilnetobroo30,Imperatriz,MA,Região Nordeste,"-5.518873155601058,-47.4780990276142"
4735,@masmarielisa,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
4736,@iamoratandara,Vitória,ES,Região Sudeste,"-20.316436299583106,-40.313497603987706"
4737,@_brunnomoura,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
4738,@mercier_julien,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4739,@quenaovoa,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
4740,@JohelPozzebon,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
4741,@erickk_luis,Balneário Camboriú,SC,Região Sul,"-26.9930767528523,-48.635576321370706"
4742,@japonegraah,Penha,SC,Região Sul,"-26.775900219793602,-48.6469485877549"
4743,@OresgatydoRoque,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4744,@Mariana89737410,Itaboraí,RJ,Região Sudeste,"-22.756989900669303,-42.8642753982773"
4745,@jessica_braganc,Campos dos Goytacazes,RJ,Região Sudetes,"-21.762656753133893,-41.3184115835903"
4746,@gabmaggiorini,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4747,@SandroRicardo_,Imperatriz,MA,Região Nordeste,"-5.518873155601058,-47.4780990276142"
4748,@LenrdOlvra,Campinas,SP,Região Sudeste,"-22.905822218783694,-47.066350129618904"
4749,@hugosdias_,Rio Claro,RJ,Região Sudeste,"-22.720483777543397,-44.142253425660286"
4750,@giugallindo,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
4751,@underfaccini,Porto Alegre,RS,Região Sul,"-30.032731616135106,-51.2074411947153"
4752,@CarolRosello,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
4753,@JBugim,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
4754,@roobluejeans,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4755,@McrisSep,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4756,@Greice_Hellen33,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
4757,@rosyglaucia1,Pirassununga,SP,Região Sudeste,"-21.9964545226925,-47.42614592662751"
4758,@BetinhoCasas,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4759,@VictorLiberale,Ribeirão Preto,SP,Região Sudeste,"-21.1703919818815,-47.810275193353796"
4760,@laaryalves9,Paranaguá,PR,Região Sul,"-25.5165575464854,-48.5229462382874"
4761,@mamayferr,Rio Branco,AC,Região Norte,"-15.2470683790461,-58.12674402235911"
4762,@GilcileneGonal1,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
4763,@marianancell,Ananindeua,PA,Região Norte,"-1.36429274124725,-48.374674889606396"
4764,@cleubebracho,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
4765,@xjulialves,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
4766,@Juh_Oliveira_I,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4767,@RudsFrias,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
4768,@KATIAPORTUGAL1,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4769,@alinegsene,Palmas,TO,Região Norte,"-26.484339390946,-51.9892562555805"
4770,@CarlaMappa,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
4771,@_natanyweller,Itanhaém,SP,Região Sudeste,"-24.1777298299362,-46.78600456875711"
4772,@camilagmoraes,Bom Jardim,MA,Região Nordeste,"-22.1550107676272,-42.425460639167106"
4773,@nathalia_com_th,Curitiba,PR,Região Sul,"-25.420501362396998,-49.2654676568489"
4774,@ricardo_macilha,Macaé,RJ,Região Sudeste,"-22.377294006185302,-41.7851895556933"
4775,@rafael_pires013,Praia Grande,SP,Região Sudeste,"-24.0088591924201,-46.4124560039531"
4776,@RiuslleyBellini,Anápolis,GO,Região Centro-Oeste,"-16.3285446693033,-48.953354144138785"
4777,@otaldogeorge,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
4778,@robertapirex,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
4779,@Bibiteixeira786,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4780,@Iluminadinha,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4781,@FabiolaFaria,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4782,@Eclipse_LS,Sombrio,SC,Região Sul,"-29.1084690100473,-49.63321551483979"
4783,@thelminha,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4784,@jornaldegramado,Gramado,RS,Região Sul,"-29.373831354317197,-50.8766129679605"
4785,@taatiistar,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4786,@larardasilva,Goiás,GO,Região Centro-Oeste,"-15.940846541554599,-50.143351554832"
4787,@HospSaoCamiloSP,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
4788,@AndreaJube,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
4789,@gabslima93,São Cristóvão,SE,Região Nordeste,"-11.009743776012401,-37.2082051174104"
4790,@XaviMonteiro,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
4791,@karol_lovegood,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
4792,@melo_nely,São Bernardo do Campo,SP,Região Sudeste,"-23.691891859172202,-46.565016078214995"
4793,@psicociano,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
4794,@Valparaense,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
